,power
,apparent
1640996974,1821
1640996975,2540
1640996976,2540
1640996977,2540
1640996978,2540
1640996979,2540
1640996980,2464
1640996981,2464
1640996982,2464
1640996983,2464
1640996984,2464
1640996985,1092
1640996986,1092
1640996987,1092
1640996988,1092
1640996989,1092
1640996990,1097
1640996991,1097
1640996992,1097
1640996993,1097
1640996994,1097
1640996995,1098
1640996996,1090
1640996997,1090
1640996998,1090
1640996999,1090
1640997000,1090
1640997001,1090
1640997002,1090
1640997003,1090
1640997004,1090
1640997005,1085
1640997006,1085
1640997007,1085
1640997008,1085
1640997009,1085
1640997010,1077
1640997011,1077
1640997012,1077
1640997013,1077
1640997014,1077
1640997015,1078
1640997016,1078
1640997017,1078
1640997018,1078
1640997019,1078
1640997020,1079
1640997021,1079
1640997022,1079
1640997023,1079
1640997024,1079
1640997025,1077
1640997026,1075
1640997027,1075
1640997028,1075
1640997029,1075
1640997030,1082
1640997031,1082
1640997032,1082
1640997033,1082
1640997034,1082
1640997035,1075
1640997036,1075
1640997037,1075
1640997038,1075
1640997039,1075
1640997040,1075
1640997041,1075
1640997042,1075
1640997043,1075
1640997044,1075
1640997045,1074
1640997046,1074
1640997047,1074
1640997048,1074
1640997049,1074
1640997050,1075
1640997051,1075
1640997052,1075
1640997053,1075
1640997054,1075
1640997055,1077
1640997056,1076
1640997057,1076
1640997058,1076
1640997059,1076
1640997060,1074
1640997061,1074
1640997062,1074
1640997063,1074
1640997064,1074
1640997065,1055
1640997066,1055
1640997067,1055
1640997068,1055
1640997069,1055
1640997070,1056
1640997071,1056
1640997072,1056
1640997073,1056
1640997074,1056
1640997075,1056
1640997076,1056
1640997077,1056
1640997078,1056
1640997079,1056
1640997080,1055
1640997081,1055
1640997082,1055
1640997083,1055
1640997084,1055
1640997085,1023
1640997086,1022
1640997087,1022
1640997088,1022
1640997089,1022
1640997090,350
1640997091,349
1640997092,349
1640997093,349
1640997094,349
1640997095,349
1640997096,349
1640997097,349
1640997098,349
1640997099,349
1640997100,347
1640997101,347
1640997102,347
1640997103,347
1640997104,347
1640997105,347
1640997106,347
1640997107,347
1640997108,347
1640997109,347
1640997110,347
1640997111,347
1640997112,347
1640997113,347
1640997114,347
1640997115,347
1640997116,347
1640997117,347
1640997118,347
1640997119,347
1640997120,347
1640997121,346
1640997122,346
1640997123,346
1640997124,346
1640997125,346
1640997126,346
1640997127,346
1640997128,346
1640997129,346
1640997130,349
1640997131,349
1640997132,349
1640997133,349
1640997134,349
1640997135,349
1640997136,349
1640997137,349
1640997138,349
1640997139,349
1640997140,349
1640997141,349
1640997142,349
1640997143,349
1640997144,349
1640997145,349
1640997146,349
1640997147,349
1640997148,349
1640997149,349
1640997150,349
1640997151,349
1640997152,349
1640997153,349
1640997154,349
1640997155,349
1640997156,349
1640997157,349
1640997158,349
1640997159,349
1640997160,349
1640997161,349
1640997162,349
1640997163,349
1640997164,349
1640997165,349
1640997166,349
1640997167,349
1640997168,349
1640997169,349
1640997170,349
1640997171,349
1640997172,349
1640997173,349
1640997174,349
1640997175,349
1640997176,349
1640997177,349
1640997178,349
1640997179,349
1640997180,349
1640997181,349
1640997182,349
1640997183,349
1640997184,349
1640997185,349
1640997186,349
1640997187,349
1640997188,349
1640997189,349
1640997190,348
1640997191,348
1640997192,348
1640997193,348
1640997194,348
1640997195,348
1640997196,348
1640997197,348
1640997198,348
1640997199,348
1640997200,348
1640997201,348
1640997202,348
1640997203,348
1640997204,348
1640997205,348
1640997206,348
1640997207,348
1640997208,348
1640997209,348
1640997210,348
1640997211,347
1640997212,347
1640997213,347
1640997214,347
1640997215,347
1640997216,347
1640997217,347
1640997218,347
1640997219,347
1640997220,349
1640997221,349
1640997222,349
1640997223,349
1640997224,349
1640997225,349
1640997226,349
1640997227,349
1640997228,349
1640997229,349
1640997230,349
1640997231,349
1640997232,349
1640997233,439
1640997234,439
1640997235,439
1640997236,439
1640997237,439
1640997238,825
1640997239,825
1640997240,825
1640997241,825
1640997242,825
1640997243,824
1640997244,824
1640997245,824
1640997246,824
1640997247,824
1640997248,822
1640997249,822
1640997250,822
1640997251,822
1640997252,822
1640997253,823
1640997254,823
1640997255,823
1640997256,823
1640997257,823
1640997258,822
1640997259,822
1640997260,822
1640997261,822
1640997262,822
1640997263,821
1640997264,821
1640997265,1524
1640997266,1524
1640997267,1524
1640997268,1523
1640997269,1523
1640997270,1534
1640997271,1533
1640997272,1533
1640997273,1533
1640997274,1533
1640997275,1532
1640997276,1532
1640997277,1532
1640997278,1531
1640997279,1531
1640997280,1527
1640997281,1527
1640997282,1527
1640997283,1527
1640997284,1527
1640997285,1525
1640997286,1525
1640997287,1525
1640997288,1524
1640997289,1524
1640997290,1520
1640997291,1520
1640997292,1520
1640997293,1521
1640997294,1521
1640997295,1519
1640997296,1519
1640997297,1519
1640997298,1519
1640997299,1519
1640997300,1520
1640997301,1520
1640997302,1520
1640997303,1519
1640997304,1519
1640997305,1522
1640997306,1522
1640997307,1522
1640997308,1522
1640997309,1522
1640997310,1523
1640997311,1523
1640997312,1523
1640997313,1523
1640997314,1523
1640997315,1525
1640997316,1525
1640997317,1525
1640997318,1525
1640997319,1525
1640997320,1523
1640997321,1523
1640997322,1523
1640997323,1522
1640997324,1522
1640997325,1522
1640997326,1522
1640997327,1522
1640997328,1522
1640997329,1522
1640997330,1521
1640997331,1520
1640997332,1520
1640997333,1520
1640997334,1520
1640997335,1519
1640997336,1519
1640997337,1519
1640997338,1519
1640997339,1519
1640997340,1517
1640997341,1517
1640997342,1517
1640997343,1517
1640997344,1517
1640997345,1516
1640997346,1516
1640997347,1516
1640997348,1516
1640997349,1516
1640997350,1516
1640997351,1516
1640997352,1516
1640997353,1516
1640997354,1516
1640997355,1516
1640997356,1516
1640997357,1516
1640997358,1516
1640997359,1516
1640997360,1517
1640997361,1518
1640997362,1518
1640997363,1516
1640997364,1516
1640997365,1516
1640997366,1516
1640997367,1516
1640997368,1517
1640997369,1517
1640997370,1518
1640997371,1518
1640997372,1518
1640997373,1519
1640997374,1519
1640997375,1518
1640997376,1518
1640997377,1518
1640997378,1517
1640997379,1517
1640997380,1515
1640997381,1515
1640997382,1515
1640997383,1515
1640997384,1515
1640997385,1516
1640997386,1516
1640997387,1516
1640997388,1516
1640997389,1516
1640997390,1496
1640997391,1495
1640997392,1495
1640997393,1496
1640997394,1496
1640997395,815
1640997396,815
1640997397,815
1640997398,814
1640997399,814
1640997400,814
1640997401,814
1640997402,814
1640997403,815
1640997404,815
1640997405,815
1640997406,815
1640997407,815
1640997408,813
1640997409,813
1640997410,813
1640997411,813
1640997412,813
1640997413,815
1640997414,815
1640997415,815
1640997416,815
1640997417,815
1640997418,814
1640997419,814
1640997420,814
1640997421,814
1640997422,814
1640997423,814
1640997424,814
1640997425,814
1640997426,814
1640997427,814
1640997428,814
1640997429,814
1640997430,814
1640997431,814
1640997432,814
1640997433,813
1640997434,813
1640997435,811
1640997436,811
1640997437,811
1640997438,811
1640997439,811
1640997440,811
1640997441,811
1640997442,811
1640997443,812
1640997444,812
1640997445,812
1640997446,812
1640997447,812
1640997448,813
1640997449,813
1640997450,813
1640997451,813
1640997452,813
1640997453,813
1640997454,813
1640997455,813
1640997456,812
1640997457,812
1640997458,807
1640997459,807
1640997460,807
1640997461,807
1640997462,807
1640997463,344
1640997464,344
1640997465,346
1640997466,346
1640997467,346
1640997468,346
1640997469,346
1640997470,346
1640997471,346
1640997472,346
1640997473,346
1640997474,346
1640997475,346
1640997476,346
1640997477,346
1640997478,346
1640997479,346
1640997480,346
1640997481,346
1640997482,346
1640997483,346
1640997484,346
1640997485,346
1640997486,346
1640997487,346
1640997488,346
1640997489,346
1640997490,346
1640997491,346
1640997492,346
1640997493,346
1640997494,346
1640997495,344
1640997496,344
1640997497,344
1640997498,344
1640997499,344
1640997500,344
1640997501,344
1640997502,344
1640997503,344
1640997504,344
1640997505,344
1640997506,344
1640997507,344
1640997508,344
1640997509,344
1640997510,344
1640997511,344
1640997512,344
1640997513,344
1640997514,344
1640997515,344
1640997516,344
1640997517,344
1640997518,344
1640997519,344
1640997520,344
1640997521,344
1640997522,344
1640997523,344
1640997524,344
1640997525,345
1640997526,345
1640997527,345
1640997528,345
1640997529,345
1640997530,345
1640997531,345
1640997532,345
1640997533,345
1640997534,345
1640997535,345
1640997536,345
1640997537,345
1640997538,345
1640997539,345
1640997540,345
1640997541,345
1640997542,345
1640997543,345
1640997544,345
1640997545,345
1640997546,345
1640997547,345
1640997548,345
1640997549,345
1640997550,345
1640997551,345
1640997552,345
1640997553,418
1640997554,418
1640997555,419
1640997556,419
1640997557,419
1640997558,819
1640997559,819
1640997560,819
1640997561,819
1640997562,819
1640997563,819
1640997564,819
1640997565,819
1640997566,819
1640997567,819
1640997568,817
1640997569,817
1640997570,817
1640997571,817
1640997572,817
1640997573,817
1640997574,817
1640997575,817
1640997576,816
1640997577,816
1640997578,815
1640997579,815
1640997580,815
1640997581,815
1640997582,815
1640997583,815
1640997584,815
1640997585,813
1640997586,813
1640997587,813
1640997588,814
1640997589,814
1640997590,814
1640997591,814
1640997592,814
1640997593,813
1640997594,813
1640997595,813
1640997596,813
1640997597,813
1640997598,813
1640997599,813
1640997600,813
1640997601,813
1640997602,813
1640997603,813
1640997604,813
1640997605,813
1640997606,812
1640997607,812
1640997608,814
1640997609,814
1640997610,814
1640997611,814
1640997612,814
1640997613,813
1640997614,813
1640997615,816
1640997616,816
1640997617,816
1640997618,815
1640997619,815
1640997620,815
1640997621,815
1640997622,815
1640997623,815
1640997624,815
1640997625,815
1640997626,815
1640997627,815
1640997628,815
1640997629,815
1640997630,815
1640997631,815
1640997632,815
1640997633,813
1640997634,813
1640997635,813
1640997636,814
1640997637,814
1640997638,816
1640997639,816
1640997640,816
1640997641,816
1640997642,816
1640997643,816
1640997644,816
1640997645,815
1640997646,815
1640997647,815
1640997648,813
1640997649,813
1640997650,813
1640997651,813
1640997652,813
1640997653,814
1640997654,814
1640997655,814
1640997656,814
1640997657,814
1640997658,815
1640997659,815
1640997660,815
1640997661,815
1640997662,815
1640997663,816
1640997664,816
1640997665,816
1640997666,816
1640997667,816
1640997668,478
1640997669,478
1640997670,478
1640997671,478
1640997672,478
1640997673,345
1640997674,345
1640997675,343
1640997676,343
1640997677,343
1640997678,343
1640997679,343
1640997680,343
1640997681,343
1640997682,343
1640997683,814
1640997684,814
1640997685,814
1640997686,814
1640997687,814
1640997688,814
1640997689,814
1640997690,814
1640997691,814
1640997692,814
1640997693,814
1640997694,814
1640997695,814
1640997696,814
1640997697,814
1640997698,813
1640997699,813
1640997700,813
1640997701,813
1640997702,813
1640997703,813
1640997704,813
1640997705,815
1640997706,815
1640997707,815
1640997708,815
1640997709,815
1640997710,815
1640997711,815
1640997712,815
1640997713,815
1640997714,815
1640997715,815
1640997716,815
1640997717,815
1640997718,815
1640997719,815
1640997720,815
1640997721,815
1640997722,815
1640997723,815
1640997724,815
1640997725,815
1640997726,815
1640997727,815
1640997728,814
1640997729,814
1640997730,814
1640997731,814
1640997732,814
1640997733,814
1640997734,814
1640997735,812
1640997736,812
1640997737,812
1640997738,812
1640997739,812
1640997740,812
1640997741,812
1640997742,812
1640997743,812
1640997744,812
1640997745,812
1640997746,812
1640997747,812
1640997748,811
1640997749,811
1640997750,811
1640997751,811
1640997752,811
1640997753,811
1640997754,811
1640997755,811
1640997756,810
1640997757,810
1640997758,811
1640997759,811
1640997760,811
1640997761,811
1640997762,811
1640997763,811
1640997764,811
1640997765,810
1640997766,810
1640997767,810
1640997768,809
1640997769,809
1640997770,812
1640997771,812
1640997772,812
1640997773,813
1640997774,813
1640997775,813
1640997776,813
1640997777,813
1640997778,813
1640997779,813
1640997780,813
1640997781,813
1640997782,813
1640997783,814
1640997784,814
1640997785,814
1640997786,815
1640997787,815
1640997788,814
1640997789,814
1640997790,814
1640997791,814
1640997792,814
1640997793,813
1640997794,813
1640997795,813
1640997796,813
1640997797,813
1640997798,814
1640997799,814
1640997800,814
1640997801,814
1640997802,814
1640997803,813
1640997804,813
1640997805,813
1640997806,813
1640997807,813
1640997808,814
1640997809,814
1640997810,814
1640997811,813
1640997812,813
1640997813,812
1640997814,812
1640997815,812
1640997816,812
1640997817,812
1640997818,812
1640997819,812
1640997820,812
1640997821,812
1640997822,812
1640997823,811
1640997824,811
1640997825,811
1640997826,811
1640997827,811
1640997828,813
1640997829,813
1640997830,811
1640997831,811
1640997832,811
1640997833,811
1640997834,811
1640997835,811
1640997836,811
1640997837,811
1640997838,811
1640997839,811
1640997840,811
1640997841,811
1640997842,811
1640997843,809
1640997844,809
1640997845,809
1640997846,809
1640997847,809
1640997848,805
1640997849,805
1640997850,805
1640997851,805
1640997852,805
1640997853,342
1640997854,342
1640997855,342
1640997856,342
1640997857,342
1640997858,342
1640997859,342
1640997860,343
1640997861,343
1640997862,343
1640997863,343
1640997864,343
1640997865,343
1640997866,343
1640997867,343
1640997868,343
1640997869,343
1640997870,343
1640997871,343
1640997872,343
1640997873,343
1640997874,343
1640997875,343
1640997876,343
1640997877,343
1640997878,343
1640997879,343
1640997880,343
1640997881,343
1640997882,343
1640997883,343
1640997884,343
1640997885,343
1640997886,343
1640997887,343
1640997888,343
1640997889,343
1640997890,343
1640997891,343
1640997892,343
1640997893,343
1640997894,343
1640997895,343
1640997896,343
1640997897,343
1640997898,343
1640997899,343
1640997900,343
1640997901,343
1640997902,343
1640997903,343
1640997904,343
1640997905,343
1640997906,343
1640997907,343
1640997908,343
1640997909,343
1640997910,343
1640997911,343
1640997912,343
1640997913,343
1640997914,343
1640997915,343
1640997916,343
1640997917,343
1640997918,354
1640997919,354
1640997920,352
1640997921,352
1640997922,352
1640997923,815
1640997924,815
1640997925,815
1640997926,815
1640997927,815
1640997928,812
1640997929,812
1640997930,812
1640997931,812
1640997932,812
1640997933,812
1640997934,812
1640997935,812
1640997936,811
1640997937,811
1640997938,811
1640997939,811
1640997940,811
1640997941,811
1640997942,811
1640997943,810
1640997944,810
1640997945,810
1640997946,810
1640997947,810
1640997948,810
1640997949,810
1640997950,813
1640997951,813
1640997952,813
1640997953,813
1640997954,813
1640997955,813
1640997956,813
1640997957,813
1640997958,812
1640997959,812
1640997960,812
1640997961,812
1640997962,812
1640997963,811
1640997964,811
1640997965,811
1640997966,811
1640997967,811
1640997968,810
1640997969,810
1640997970,810
1640997971,810
1640997972,810
1640997973,810
1640997974,810
1640997975,810
1640997976,810
1640997977,810
1640997978,811
1640997979,811
1640997980,809
1640997981,809
1640997982,809
1640997983,810
1640997984,810
1640997985,810
1640997986,810
1640997987,810
1640997988,809
1640997989,809
1640997990,809
1640997991,809
1640997992,809
1640997993,796
1640997994,796
1640997995,796
1640997996,796
1640997997,796
1640997998,796
1640997999,811
1640998000,811
1640998001,811
1640998002,811
1640998003,811
1640998004,809
1640998005,809
1640998006,809
1640998007,809
1640998008,809
1640998009,809
1640998010,811
1640998011,811
1640998012,811
1640998013,811
1640998014,812
1640998015,812
1640998016,812
1640998017,812
1640998018,812
1640998019,812
1640998020,812
1640998021,812
1640998022,812
1640998023,812
1640998024,806
1640998025,806
1640998026,806
1640998027,806
1640998028,806
1640998029,343
1640998030,343
1640998031,343
1640998032,343
1640998033,343
1640998034,343
1640998035,343
1640998036,343
1640998037,343
1640998038,343
1640998039,343
1640998040,343
1640998041,343
1640998042,343
1640998043,343
1640998044,343
1640998045,343
1640998046,343
1640998047,343
1640998048,343
1640998049,343
1640998050,343
1640998051,343
1640998052,343
1640998053,343
1640998054,343
1640998055,343
1640998056,343
1640998057,343
1640998058,343
1640998059,343
1640998060,343
1640998061,343
1640998062,343
1640998063,343
1640998064,343
1640998065,343
1640998066,343
1640998067,343
1640998068,343
1640998069,343
1640998070,341
1640998071,341
1640998072,341
1640998073,341
1640998074,341
1640998075,341
1640998076,341
1640998077,341
1640998078,341
1640998079,341
1640998080,341
1640998081,341
1640998082,341
1640998083,341
1640998084,341
1640998085,341
1640998086,340
1640998087,340
1640998088,340
1640998089,340
1640998090,340
1640998091,340
1640998092,340
1640998093,340
1640998094,340
1640998095,340
1640998096,340
1640998097,340
1640998098,340
1640998099,340
1640998100,343
1640998101,343
1640998102,343
1640998103,343
1640998104,343
1640998105,343
1640998106,343
1640998107,343
1640998108,343
1640998109,343
1640998110,343
1640998111,343
1640998112,343
1640998113,343
1640998114,343
1640998115,343
1640998116,343
1640998117,343
1640998118,343
1640998119,343
1640998120,343
1640998121,343
1640998122,343
1640998123,343
1640998124,816
1640998125,815
1640998126,815
1640998127,815
1640998128,815
1640998129,814
1640998130,814
1640998131,814
1640998132,814
1640998133,814
1640998134,813
1640998135,813
1640998136,813
1640998137,813
1640998138,813
1640998139,812
1640998140,812
1640998141,812
1640998142,812
1640998143,812
1640998144,812
1640998145,812
1640998146,812
1640998147,812
1640998148,812
1640998149,812
1640998150,812
1640998151,812
1640998152,812
1640998153,812
1640998154,812
1640998155,812
1640998156,812
1640998157,812
1640998158,812
1640998159,813
1640998160,811
1640998161,811
1640998162,811
1640998163,811
1640998164,810
1640998165,810
1640998166,810
1640998167,810
1640998168,810
1640998169,810
1640998170,810
1640998171,810
1640998172,810
1640998173,810
1640998174,810
1640998175,810
1640998176,810
1640998177,810
1640998178,810
1640998179,809
1640998180,809
1640998181,809
1640998182,809
1640998183,809
1640998184,810
1640998185,810
1640998186,810
1640998187,810
1640998188,810
1640998189,810
1640998190,811
1640998191,811
1640998192,811
1640998193,811
1640998194,811
1640998195,811
1640998196,811
1640998197,811
1640998198,811
1640998199,811
1640998200,811
1640998201,811
1640998202,811
1640998203,811
1640998204,812
1640998205,812
1640998206,812
1640998207,812
1640998208,812
1640998209,806
1640998210,806
1640998211,806
1640998212,806
1640998213,806
1640998214,341
1640998215,341
1640998216,341
1640998217,341
1640998218,341
1640998219,341
1640998220,339
1640998221,339
1640998222,339
1640998223,339
1640998224,339
1640998225,339
1640998226,339
1640998227,339
1640998228,339
1640998229,339
1640998230,339
1640998231,339
1640998232,339
1640998233,339
1640998234,339
1640998235,339
1640998236,339
1640998237,339
1640998238,339
1640998239,339
1640998240,339
1640998241,339
1640998242,339
1640998243,339
1640998244,339
1640998245,339
1640998246,339
1640998247,339
1640998248,339
1640998249,339
1640998250,342
1640998251,342
1640998252,342
1640998253,342
1640998254,342
1640998255,342
1640998256,342
1640998257,342
1640998258,342
1640998259,342
1640998260,342
1640998261,342
1640998262,342
1640998263,342
1640998264,342
1640998265,342
1640998266,342
1640998267,342
1640998268,342
1640998269,342
1640998270,342
1640998271,343
1640998272,343
1640998273,343
1640998274,343
1640998275,343
1640998276,343
1640998277,343
1640998278,343
1640998279,343
1640998280,343
1640998281,343
1640998282,343
1640998283,343
1640998284,343
1640998285,343
1640998286,343
1640998287,343
1640998288,343
1640998289,343
1640998290,343
1640998291,343
1640998292,343
1640998293,343
1640998294,343
1640998295,343
1640998296,343
1640998297,343
1640998298,343
1640998299,343
1640998300,343
1640998301,342
1640998302,342
1640998303,342
1640998304,342
1640998305,342
1640998306,342
1640998307,342
1640998308,342
1640998309,342
1640998310,342
1640998311,339
1640998312,339
1640998313,339
1640998314,339
1640998315,339
1640998316,339
1640998317,339
1640998318,339
1640998319,339
1640998320,339
1640998321,339
1640998322,339
1640998323,339
1640998324,339
1640998325,339
1640998326,339
1640998327,339
1640998328,339
1640998329,339
1640998330,339
1640998331,339
1640998332,339
1640998333,339
1640998334,339
1640998335,339
1640998336,339
1640998337,339
1640998338,339
1640998339,339
1640998340,339
1640998341,342
1640998342,342
1640998343,342
1640998344,342
1640998345,342
1640998346,342
1640998347,342
1640998348,342
1640998349,342
1640998350,342
1640998351,342
1640998352,342
1640998353,342
1640998354,571
1640998355,571
1640998356,571
1640998357,571
1640998358,571
1640998359,817
1640998360,817
1640998361,818
1640998362,818
1640998363,818
1640998364,816
1640998365,816
1640998366,816
1640998367,816
1640998368,816
1640998369,815
1640998370,815
1640998371,815
1640998372,815
1640998373,815
1640998374,814
1640998375,814
1640998376,814
1640998377,814
1640998378,814
1640998379,814
1640998380,814
1640998381,814
1640998382,814
1640998383,814
1640998384,813
1640998385,813
1640998386,813
1640998387,813
1640998388,813
1640998389,813
1640998390,813
1640998391,812
1640998392,812
1640998393,812
1640998394,813
1640998395,813
1640998396,813
1640998397,813
1640998398,813
1640998399,813
1640998400,813
1640998401,811
1640998402,811
1640998403,811
1640998404,811
1640998405,811
1640998406,811
1640998407,811
1640998408,811
1640998409,810
1640998410,810
1640998411,810
1640998412,810
1640998413,810
1640998414,810
1640998415,810
1640998416,810
1640998417,810
1640998418,810
1640998419,811
1640998420,811
1640998421,811
1640998422,811
1640998423,811
1640998424,810
1640998425,810
1640998426,810
1640998427,810
1640998428,810
1640998429,810
1640998430,810
1640998431,812
1640998432,812
1640998433,812
1640998434,811
1640998435,811
1640998436,811
1640998437,811
1640998438,811
1640998439,811
1640998440,811
1640998441,811
1640998442,811
1640998443,811
1640998444,811
1640998445,811
1640998446,811
1640998447,811
1640998448,811
1640998449,811
1640998450,811
1640998451,811
1640998452,811
1640998453,811
1640998454,810
1640998455,810
1640998456,810
1640998457,810
1640998458,810
1640998459,811
1640998460,811
1640998461,809
1640998462,809
1640998463,809
1640998464,809
1640998465,809
1640998466,809
1640998467,809
1640998468,809
1640998469,809
1640998470,809
1640998471,809
1640998472,809
1640998473,809
1640998474,808
1640998475,808
1640998476,808
1640998477,808
1640998478,808
1640998479,802
1640998480,802
1640998481,802
1640998482,802
1640998483,802
1640998484,340
1640998485,340
1640998486,340
1640998487,340
1640998488,340
1640998489,340
1640998490,340
1640998491,343
1640998492,343
1640998493,343
1640998494,343
1640998495,343
1640998496,342
1640998497,342
1640998498,342
1640998499,342
1640998500,342
1640998501,342
1640998502,342
1640998503,342
1640998504,342
1640998505,342
1640998506,342
1640998507,342
1640998508,342
1640998509,342
1640998510,342
1640998511,342
1640998512,342
1640998513,342
1640998514,342
1640998515,342
1640998516,342
1640998517,342
1640998518,342
1640998519,342
1640998520,342
1640998521,342
1640998522,342
1640998523,342
1640998524,342
1640998525,342
1640998526,342
1640998527,342
1640998528,342
1640998529,342
1640998530,342
1640998531,342
1640998532,342
1640998533,342
1640998534,342
1640998535,342
1640998536,342
1640998537,342
1640998538,342
1640998539,342
1640998540,342
1640998541,341
1640998542,341
1640998543,341
1640998544,341
1640998545,341
1640998546,342
1640998547,342
1640998548,342
1640998549,342
1640998550,342
1640998551,342
1640998552,342
1640998553,342
1640998554,342
1640998555,342
1640998556,340
1640998557,340
1640998558,340
1640998559,340
1640998560,340
1640998561,340
1640998562,340
1640998563,340
1640998564,340
1640998565,340
1640998566,340
1640998567,340
1640998568,340
1640998569,340
1640998570,340
1640998571,340
1640998572,340
1640998573,340
1640998574,340
1640998575,340
1640998576,340
1640998577,340
1640998578,340
1640998579,785
1640998580,785
1640998581,785
1640998582,785
1640998583,785
1640998584,812
1640998585,812
1640998586,814
1640998587,814
1640998588,814
1640998589,813
1640998590,813
1640998591,813
1640998592,813
1640998593,813
1640998594,812
1640998595,812
1640998596,812
1640998597,812
1640998598,812
1640998599,811
1640998600,811
1640998601,811
1640998602,811
1640998603,811
1640998604,812
1640998605,812
1640998606,812
1640998607,812
1640998608,812
1640998609,807
1640998610,807
1640998611,807
1640998612,807
1640998613,807
1640998614,342
1640998615,342
1640998616,341
1640998617,341
1640998618,341
1640998619,341
1640998620,341
1640998621,341
1640998622,341
1640998623,341
1640998624,341
1640998625,341
1640998626,341
1640998627,341
1640998628,341
1640998629,341
1640998630,341
1640998631,341
1640998632,341
1640998633,341
1640998634,341
1640998635,341
1640998636,341
1640998637,341
1640998638,341
1640998639,341
1640998640,341
1640998641,341
1640998642,341
1640998643,341
1640998644,341
1640998645,341
1640998646,342
1640998647,342
1640998648,342
1640998649,342
1640998650,342
1640998651,342
1640998652,342
1640998653,342
1640998654,342
1640998655,342
1640998656,342
1640998657,342
1640998658,342
1640998659,342
1640998660,342
1640998661,342
1640998662,342
1640998663,342
1640998664,342
1640998665,342
1640998666,342
1640998667,342
1640998668,342
1640998669,813
1640998670,813
1640998671,813
1640998672,813
1640998673,813
1640998674,813
1640998675,813
1640998676,813
1640998677,813
1640998678,813
1640998679,813
1640998680,813
1640998681,813
1640998682,813
1640998683,813
1640998684,813
1640998685,813
1640998686,813
1640998687,813
1640998688,813
1640998689,812
1640998690,812
1640998691,812
1640998692,812
1640998693,812
1640998694,813
1640998695,813
1640998696,812
1640998697,812
1640998698,812
1640998699,811
1640998700,811
1640998701,811
1640998702,811
1640998703,811
1640998704,810
1640998705,810
1640998706,807
1640998707,807
1640998708,807
1640998709,804
1640998710,804
1640998711,804
1640998712,804
1640998713,804
1640998714,338
1640998715,338
1640998716,338
1640998717,338
1640998718,338
1640998719,338
1640998720,338
1640998721,338
1640998722,338
1640998723,338
1640998724,338
1640998725,338
1640998726,339
1640998727,339
1640998728,339
1640998729,339
1640998730,339
1640998731,339
1640998732,339
1640998733,339
1640998734,339
1640998735,339
1640998736,343
1640998737,343
1640998738,343
1640998739,343
1640998740,343
1640998741,343
1640998742,343
1640998743,343
1640998744,343
1640998745,343
1640998746,343
1640998747,343
1640998748,343
1640998749,343
1640998750,343
1640998751,343
1640998752,343
1640998753,343
1640998754,343
1640998755,343
1640998756,342
1640998757,342
1640998758,342
1640998759,380
1640998760,380
1640998761,380
1640998762,380
1640998763,380
1640998764,815
1640998765,815
1640998766,815
1640998767,815
1640998768,815
1640998769,814
1640998770,814
1640998771,814
1640998772,814
1640998773,814
1640998774,814
1640998775,814
1640998776,814
1640998777,814
1640998778,814
1640998779,814
1640998780,814
1640998781,814
1640998782,814
1640998783,814
1640998784,814
1640998785,814
1640998786,814
1640998787,814
1640998788,814
1640998789,814
1640998790,814
1640998791,814
1640998792,814
1640998793,814
1640998794,813
1640998795,813
1640998796,810
1640998797,810
1640998798,810
1640998799,810
1640998800,810
1640998801,810
1640998802,810
1640998803,810
1640998804,508
1640998805,508
1640998806,508
1640998807,508
1640998808,508
1640998809,339
1640998810,339
1640998811,339
1640998812,339
1640998813,339
1640998814,339
1640998815,339
1640998816,336
1640998817,336
1640998818,336
1640998819,336
1640998820,336
1640998821,336
1640998822,336
1640998823,336
1640998824,336
1640998825,336
1640998826,339
1640998827,339
1640998828,339
1640998829,339
1640998830,339
1640998831,215
1640998832,215
1640998833,215
1640998834,215
1640998835,215
1640998836,215
1640998837,215
1640998838,215
1640998839,215
1640998840,215
1640998841,215
1640998842,215
1640998843,215
1640998844,575
1640998845,575
1640998846,575
1640998847,575
1640998848,575
1640998849,684
1640998850,684
1640998851,684
1640998852,684
1640998853,684
1640998854,686
1640998855,686
1640998856,686
1640998857,686
1640998858,686
1640998859,685
1640998860,685
1640998861,682
1640998862,682
1640998863,682
1640998864,660
1640998865,660
1640998866,660
1640998867,660
1640998868,660
1640998869,212
1640998870,212
1640998871,212
1640998872,212
1640998873,212
1640998874,212
1640998875,212
1640998876,212
1640998877,212
1640998878,212
1640998879,379
1640998880,379
1640998881,379
1640998882,379
1640998883,379
1640998884,683
1640998885,683
1640998886,683
1640998887,683
1640998888,683
1640998889,682
1640998890,682
1640998891,684
1640998892,684
1640998893,684
1640998894,672
1640998895,672
1640998896,672
1640998897,672
1640998898,672
1640998899,679
1640998900,679
1640998901,679
1640998902,679
1640998903,679
1640998904,214
1640998905,214
1640998906,214
1640998907,214
1640998908,214
1640998909,214
1640998910,214
1640998911,214
1640998912,214
1640998913,214
1640998914,214
1640998915,214
1640998916,214
1640998917,214
1640998918,214
1640998919,331
1640998920,331
1640998921,331
1640998922,331
1640998923,331
1640998924,689
1640998925,689
1640998926,689
1640998927,689
1640998928,689
1640998929,684
1640998930,684
1640998931,684
1640998932,684
1640998933,684
1640998934,684
1640998935,684
1640998936,684
